,0
0.0,0.36818941878849676
1.0,0.37133732697546357
1.25,0.37174989531326613
1.5,0.3731246239231405
1.75,0.3737982601665671
2.0,0.37523059755244903
2.25,0.37706746569967287
2.5,0.3766181008205598
2.75,0.37870495359010387
3.0,0.37866774607082887
4.0,0.3853367421409181
