,0
0.0,0.36816677481364146
1.0,0.37146111279407684
1.25,0.37211720042597274
1.5,0.37332867957005683
1.75,0.37383516990229626
2.0,0.37546249426461104
2.25,0.3775457948661606
2.5,0.37717554234073536
2.75,0.3792099622994004
3.0,0.37905540581150554
4.0,0.38618619901751366
