area,bankssts,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,frontalpole,fusiform,inferiorparietal,inferiortemporal,insula,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,paracentral,parahippocampal,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,temporalpole,transversetemporal
bankssts,1.0,0.002371819840577504,-0.01734291919705475,0.016260228768029857,-6.588227486817391e-05,-0.0034565850963603254,0.0064462298054116475,0.020002532238561254,0.02675630512508504,-0.011291359243455278,-0.012222858541374155,-0.0069343027033237185,-0.011436476459252908,0.001412006739147291,-0.0036803777769590573,0.06341465343279856,0.013833420928692424,-0.014772213525171975,-0.001883708750082545,-0.0004091680719590239,0.017944841518895176,0.043974482881356455,0.001530517956984419,0.005455270761706778,0.028457947415344634,0.010360537377593298,-0.004831562752325827,0.016069930725359973,0.015137149254987261,0.006147218001905841,0.04860797415601821,0.00949968122056078,0.008333922150806337,0.03930949577297659
caudalanteriorcingulate,0.002371819840577504,1.0,-0.00500111951522536,0.006527501283771456,-0.01598501216353535,-0.013788133399471518,-0.0014228749248370864,-0.0007166811081155865,-0.013423871985288282,-0.01419419364061252,0.010171202073405997,-0.011269425792149098,0.0018271373026940443,0.011628686389588446,-0.00021331462509776864,0.024954962335228936,0.0007652489200561639,0.00985380491942183,0.008615102852320559,-0.016011532432741164,0.0036024776751766518,0.006882213818662659,0.023807898889278648,0.039369588052055184,0.005749511280689417,-0.0031244215284856537,0.02709080253304642,0.00512694296845061,0.0137066638440164,0.016223858406312353,0.003385586944835721,0.01666710079386062,-0.012174550739680268,-0.002929705420190735
caudalmiddlefrontal,-0.01734291919705475,-0.00500111951522536,1.0,-0.0008101361350518642,-0.025728608577918602,-0.002962405121240469,0.015362049673364195,0.02050614119186429,0.013553426949596626,-0.01752113942990899,-0.010459907833370672,-0.010318533210240266,0.003556783814398088,0.01291397163966738,0.008760537068276036,0.0019934053084303717,-0.0008010044096006342,-0.0013147916453250135,0.006661147833799085,0.012993461216023936,0.003960403073514333,-0.0020147736055043555,0.017764262157284678,-0.010828801478800543,0.037235162942201076,0.011941007893973427,-0.005628601994481681,0.0015770960354193628,0.011503283572070299,-0.0025411503962633063,-0.007708397087614033,0.012185978300046415,0.0068593670469562305,-0.003342696843632291
cuneus,0.016260228768029857,0.006527501283771456,-0.0008101361350518642,1.0,-0.006362466421769148,0.010873177937304268,-0.00034205181802909553,0.02243510199331485,0.01660638781694235,0.00031414481568877155,0.049052897070105794,0.03656245925839714,0.00114710642679022,0.1395207916880587,0.014917542635362909,-0.018873026955032478,0.01763441235256009,0.013737320110360387,-0.010067685646400135,0.002489260553007987,0.016376420612224857,0.20561843974490598,0.012023545369360103,-3.142062460826435e-05,0.008082735858521166,0.016071322893721193,-0.015917813384990154,-0.007004328724241763,0.015328329852912654,0.01676861135897053,-0.008251687640673225,0.010236958110324051,0.00012109720299300233,0.007404029092146356
entorhinal,-6.588227486817391e-05,-0.01598501216353535,-0.025728608577918602,-0.006362466421769148,1.0,0.007802681566627332,0.011095095223152187,-0.020493305016240575,0.01170310929563856,0.01599711517090336,0.03370260689607395,0.0067374919258822025,0.01672002099361341,-0.0030103574406994244,-0.016390935203823658,-0.008364088525374914,0.013870352114043492,0.03892626147590087,0.00015579883645209505,0.01314600695146578,-0.017017322780439107,-0.0254479496122473,-0.010205840673918515,0.002933123127235392,-0.017540302860221128,0.007744422261824722,-0.008623317179629282,0.021705086904357095,-0.011310427175887988,0.003611335850703773,0.010571250340168052,-0.00642096086327727,0.02067675657972826,-0.005920894297120508
frontalpole,-0.0034565850963603254,-0.013788133399471518,-0.002962405121240469,0.010873177937304268,0.007802681566627332,1.0,-0.02029192335978219,-0.01360359469108666,0.010725147059252064,0.03156172944325947,0.012302859461211296,-0.008386870324738383,0.04426828652882221,-0.010213696866183883,0.0415954853461246,-0.023017012048287145,-0.007243539139881099,0.001985072051115973,0.005287117443774703,0.0002206074389021104,0.011315667159309503,-0.022167858948220813,0.012287617943632548,-0.004013547193896648,-0.0183749840505568,-0.01897183194110029,0.01365263664700071,0.012615461704367956,-0.011853770337063321,-0.007501591861529209,0.0027631866203484444,0.015409063001142085,0.0002813384871439424,0.008609846339362874
fusiform,0.0064462298054116475,-0.0014228749248370864,0.015362049673364195,-0.00034205181802909553,0.011095095223152187,-0.02029192335978219,1.0,-0.010704818978828924,0.0577053100421086,-0.0056324841719309,0.0037485643540467782,0.0187214816459306,-0.0026088459719877956,0.013191840602286311,0.004132324748519527,0.008784117719318687,0.005600610194694957,0.025022440456288732,0.006627178708402237,-0.009911501758441786,0.01728864055358745,0.005879413385372599,-0.000305204045538156,-0.022334923521001606,0.010531143015623603,0.015919744556200887,0.011190441156935385,0.025123631970158666,-0.005770063298149001,0.014403599767083181,0.013498312825891439,-0.004165285711389217,0.0048240866403144,0.0007521335226477356
inferiorparietal,0.020002532238561254,-0.0007166811081155865,0.02050614119186429,0.02243510199331485,-0.020493305016240575,-0.01360359469108666,-0.010704818978828924,1.0,-0.011891569101113279,0.010977399198326021,-0.003716886717004592,0.0005600716143503848,0.0008750181964245471,0.013746949052445896,-0.0023447273565118517,0.02605226961680238,0.0016565863994330184,0.013801480511548045,0.011269647567692354,-0.0035534880646089693,-0.001638303558145076,-0.003352471982272816,0.01661851776478433,-0.029007707884775243,0.02508618689765569,0.017239434378302904,0.008672979575061798,0.0008555889853634266,0.016312454219279647,0.04527629747524748,0.016178825788670997,0.040657914853927356,-0.007718140573393586,-0.008694542806845793
inferiortemporal,0.02675630512508504,-0.013423871985288282,0.013553426949596626,0.01660638781694235,0.01170310929563856,0.010725147059252064,0.0577053100421086,-0.011891569101113279,1.0,0.006572138974319541,-0.015442889335314042,0.029342169625843486,0.005954305275677619,0.02975161513201585,0.012781547717357622,0.049062945938999056,0.00037946167030255965,-0.0036431792151216673,0.030511366443707433,-0.007041335864733587,-0.006124585409462669,0.0025473399632867143,0.004830337568037714,-0.010477466971958943,-0.015501150962222552,0.007434881396209346,-0.012449182833730811,-0.00013987575396303905,0.01124323457089658,0.0017880136207364052,0.011886983742912577,0.0028144233038472923,0.00394376526148155,-0.00041362782597098596
insula,-0.011291359243455278,-0.01419419364061252,-0.01752113942990899,0.00031414481568877155,0.01599711517090336,0.03156172944325947,-0.0056324841719309,0.010977399198326021,0.006572138974319541,1.0,-4.608433276064797e-06,0.0230568733543121,0.04063731501814019,0.010210001257650335,0.0036942449572433763,-0.007288927084118932,-0.0013785255004008206,0.008936357121989329,0.014009553127346253,0.012335267174860082,0.026408284030693008,0.005069879533326334,0.013902349892513738,0.0079383007198165,0.021033258306466265,-0.007708270849559033,-0.004100508271708976,0.011940561793877744,0.0022965844530048814,0.024699910400179395,0.03221511559266865,0.019486486626903735,0.056422382362805876,0.015907867497377236
isthmuscingulate,-0.012222858541374155,0.010171202073405997,-0.010459907833370672,0.049052897070105794,0.03370260689607395,0.012302859461211296,0.0037485643540467782,-0.003716886717004592,-0.015442889335314042,-4.608433276064797e-06,1.0,-0.002199725488595163,-0.014307509885239655,-0.0015200162154201976,-0.0018911811150256052,0.005068712191682594,0.024237720218616594,0.007946542249037432,-0.017050347034633963,-0.02771512832708993,0.015299236939270527,0.02059350921978433,-0.0025772235228668197,0.02792921591950556,-0.011394084008724098,0.037457129036748554,0.021010993866240585,-0.0010533345206905074,-0.01708818863552503,0.03327508021825388,-0.01448835637187903,-0.016856263621081755,0.0019889144058999123,-0.014550793715303665
lateraloccipital,-0.0069343027033237185,-0.011269425792149098,-0.010318533210240266,0.03656245925839714,0.0067374919258822025,-0.008386870324738383,0.0187214816459306,0.0005600716143503848,0.029342169625843486,0.0230568733543121,-0.002199725488595163,1.0,0.012935374812462897,0.03537385785768966,0.012282173251771321,-0.00867890245840642,0.004246499584151544,0.005846052180060007,0.0049864170586272705,-0.0006647077963996021,-0.008353744564062553,0.03591203307420911,-0.006031877742959332,-0.021765718108933726,-0.005812366559876419,0.005902451450607137,-0.0010515028958409665,0.0011194994627647735,0.009677374494737712,0.020471664138963605,-0.005886212700239683,0.008857132126900357,0.02883324327169361,-0.0002454944058453382
lateralorbitofrontal,-0.011436476459252908,0.0018271373026940443,0.003556783814398088,0.00114710642679022,0.01672002099361341,0.04426828652882221,-0.0026088459719877956,0.0008750181964245471,0.005954305275677619,0.04063731501814019,-0.014307509885239655,0.012935374812462897,1.0,-0.0023606129274907784,0.03622976907026792,0.027304031070543133,0.01203052381985608,0.005813671887553834,0.03420436775192238,0.03002068206430119,0.013289529953986877,0.002464303522161173,0.002251824944924939,0.019168964672890074,0.014040052671119374,0.020625438436872014,0.016011345414110402,0.012266421053296317,-0.006154374706142159,0.03287256775944094,0.007657510155573718,0.013381717531754855,0.01878745086409177,-0.004068635642359195
lingual,0.001412006739147291,0.011628686389588446,0.01291397163966738,0.1395207916880587,-0.0030103574406994244,-0.010213696866183883,0.013191840602286311,0.013746949052445896,0.02975161513201585,0.010210001257650335,-0.0015200162154201976,0.03537385785768966,-0.0023606129274907784,1.0,0.006125682230793562,0.012577767816113515,-0.002846298607070598,0.021027091417819485,-0.0009830363947156782,-0.0009350739340907469,0.01577394114111939,0.1277946554277839,-0.014224870816917952,-0.00941019004629789,-0.014743546221336522,0.013469184737164006,0.003474262146330498,-0.0070314210496281076,-0.014853120385663967,0.027465423940123312,0.022734447661072636,-0.0015013211324237628,0.028629697247446583,0.006682603258116478
medialorbitofrontal,-0.0036803777769590573,-0.00021331462509776864,0.008760537068276036,0.014917542635362909,-0.016390935203823658,0.0415954853461246,0.004132324748519527,-0.0023447273565118517,0.012781547717357622,0.0036942449572433763,-0.0018911811150256052,0.012282173251771321,0.03622976907026792,0.006125682230793562,1.0,-0.009282914337593274,0.010768198096294371,-0.009404499615965312,0.0030382054571698454,-0.006222497994912075,0.016874670741726838,0.006840208622505885,0.009790349369910379,0.012367504764045665,-0.001432984450483395,-0.011366421521534723,0.029206208505569577,-0.009902592998002372,-0.02026222049969155,-0.018519232075750017,-0.001505808721737839,-0.010843046133322981,0.0433525682371556,0.02117136777705216
