,0
0.0,0.3664364857134144
1.0,0.38201310429056057
1.25,0.3846306062608828
1.5,0.388137856340133
1.75,0.3920195480077152
2.0,0.40094358539624236
2.25,0.4073546605336808
2.5,0.40767118822168896
2.75,0.4083951281487295
3.0,0.34387636586472164
4.0,0.49980559954444037
