,0
0.0,0.3665798506998988
1.0,0.38147874805769055
1.25,0.3836846374230905
1.5,0.3870359770006585
1.75,0.3908509893504557
2.0,0.399726790769186
2.25,0.40527156296579603
2.5,0.40587984015589124
2.75,0.40697089251771823
3.0,0.3702917795521395
4.0,0.49912487126328003
