area,bankssts,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,frontalpole,fusiform,inferiorparietal,inferiortemporal,insula,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,paracentral,parahippocampal,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,temporalpole,transversetemporal
bankssts,1.0,0.017463236457609818,0.03539800257320519,-0.0011251632705117753,-0.008634005388480066,-0.006741668500826708,0.030979409623315062,0.16597200051415606,0.11294983854528264,0.09741829525576182,-0.0006037385125303631,0.04431059291464685,0.006268336109595974,0.010944769654547853,0.0032965845034158884,0.1377995523593509,0.0449836969635693,0.01941505964009153,0.046035228747613365,0.046287056063107304,0.04329660752444653,0.00613698201355925,0.20247036103223479,0.014940457544907011,0.19702322453463467,0.028225436146494188,-0.006164127144410974,0.0005775774216339165,0.003946633328025577,0.09914590476363098,0.18481616950150598,0.20722683644914644,0.043765191584766244,0.17081152426364507
caudalanteriorcingulate,0.017463236457609818,1.0,0.012465361830913903,0.027567484743759717,-0.007929441865825965,-0.0008582742965339338,-0.0031768308386066002,0.009714049949324071,0.01990088581904365,-0.0035749218030628593,0.08079129136920696,0.025377340718343543,-0.019675368786908193,0.0385991136164133,-1.539511346315989e-05,0.015948382928558737,0.046838742607827034,0.03254398261679774,0.016314839631742455,-0.018945278751081263,-0.01279381941299775,0.019113790782348313,0.01668170955686048,0.15013107479541607,0.013559460992936883,0.07947380130536373,0.15393605240429084,-0.004095185315347664,0.057065076922906986,0.04152962928329963,0.0001909058157192229,0.014666316087075741,-0.02184412366948975,-0.008249502114468517
caudalmiddlefrontal,0.03539800257320519,0.012465361830913903,1.0,-0.007409989205659129,0.021447228099753697,0.0176679159359139,0.0011142957546270975,0.047189753085096216,0.002392219974921874,0.050682404325855315,-0.007164469918353827,0.008090172827066476,-0.007924692876583948,-0.008127171241485128,-0.016065248858508976,0.010145453026295059,0.09916967347874384,0.029015637005045822,0.08515486326058572,0.010307747599381124,0.052200060610293864,0.007814723551031567,0.11700576364695629,0.015088713433973687,0.1779964543634973,0.0349713417804424,0.019755813557972464,0.11795958381635681,0.13905203481973344,0.05590638852397062,0.04746584446101666,0.11504657283430739,0.01023325094350782,-0.0004839946090848318
cuneus,-0.0011251632705117753,0.027567484743759717,-0.007409989205659129,1.0,0.00561557000002965,0.010061202637255382,0.08079769370647744,0.07351265872849276,0.03018506120962409,0.014783934315103144,0.26882224402827093,0.597754017676201,-0.003360545395417317,0.8594633867558075,-0.01498802807455505,0.05215054197877219,0.08154715462568789,0.10337338057248516,0.007542541057798378,0.017592483320450384,0.0022203950570560144,0.7576636346445501,0.012039472703513871,0.08006573453461596,0.006959549985552835,0.3555954636146687,-0.015346063035621733,-0.0032370261742723236,0.023066127096845326,0.23604579032850168,0.017667877240128905,0.05237136507383397,-0.01496076343462106,-0.006127096664924431
entorhinal,-0.008634005388480066,-0.007929441865825965,0.021447228099753697,0.00561557000002965,1.0,0.003733730788335173,0.04800080116277802,0.012879635049961445,0.030069670304691588,0.01629023813737012,0.06816806678471385,0.027222397573657957,0.004150549069348785,0.01220737488919597,0.014083637667029435,0.022104931483524794,0.018492636098175096,0.19341479519329705,-0.009896469780141305,0.007908744262773798,-0.02478666611493802,0.02076134693486175,0.010318235038655836,0.024281072983709483,0.0232272196466752,0.0491801085771886,-0.0006981196738448136,-0.021145158423848953,0.007125858462868122,0.014042953650173816,0.011900208546288656,0.007916774383625159,0.05799357251699083,0.011940327378823157
frontalpole,-0.006741668500826708,-0.0008582742965339338,0.0176679159359139,0.010061202637255382,0.003733730788335173,1.0,0.010852040613006087,0.009521244775559783,-0.0010405483198946807,0.025360122512123797,-0.0126044763225808,0.018601182244545846,0.07467658852201985,-0.001736959985331055,0.12277020811139376,-0.016579518360780247,-0.05313591231449708,0.008395856038588147,0.025001923921073695,0.039057492916863064,0.05073471602772295,0.002307554268974593,-0.009253677113975262,-0.029238137535646514,0.013096684392942669,0.0026797172205810095,0.020840290961094934,0.04248558130788366,0.02305268050696973,-0.00799911758229344,-0.014084862214185796,-0.03609609230272811,0.047629112669471216,0.010791174473932033
fusiform,0.030979409623315062,-0.0031768308386066002,0.0011142957546270975,0.08079769370647744,0.04800080116277802,0.010852040613006087,1.0,0.10972110158414142,0.038173156609509595,0.07473173981064793,0.09733294105069668,0.21489899112431557,0.013399136255894973,0.14728828967774418,-0.004475519177256883,0.07117168776753932,0.03918810339557278,0.16573060801306239,0.01323065442538649,0.029803261160874096,0.0259928483835711,0.08402439938898904,0.023398647961210293,0.025890881153225683,0.02224291145963525,0.10736118890474158,-0.024004791637038298,0.014630769594196045,0.014486505029942327,0.13716287256200932,0.04276013260733641,0.06929878096936062,0.035098335885249056,0.01791967855156054
inferiorparietal,0.16597200051415606,0.009714049949324071,0.047189753085096216,0.07351265872849276,0.012879635049961445,0.009521244775559783,0.10972110158414142,1.0,0.1410454882047608,0.1230162570373491,0.07957133744947441,0.14950910497454203,0.036419857240728076,0.06789124391818188,0.012641894750446843,0.21870163627868477,0.10484621484577539,0.04611853864188708,0.039385045896517666,0.064904235533798,0.047860398356670567,0.06680464018421321,0.1608175222887204,0.03693354262319712,0.18472858378720103,0.2085297540464851,-0.02185551737911688,0.0683853733296301,0.045299836165131016,0.2765365674752501,0.18331268146864624,0.2971593666077505,0.022100828901479703,0.13248456475642095
inferiortemporal,0.11294983854528264,0.01990088581904365,0.002392219974921874,0.03018506120962409,0.030069670304691588,-0.0010405483198946807,0.038173156609509595,0.1410454882047608,1.0,0.056506978593394715,0.016128756749366854,0.10355337046318062,0.01804191756812437,0.036660945849342805,-0.03242125991307736,0.17857459207678844,0.06242245754967607,0.08914907911618573,0.014979656272378314,0.029365577789420942,0.029029366943976228,0.018320934466850937,0.08278723593981413,0.02413276240172599,0.04853368608415167,0.0465530281478945,-0.014376194894528991,0.009542434427585842,0.020639789906977783,0.09806938068722473,0.07574787482565096,0.12684776006371318,0.04722545700605869,0.06658059708345523
insula,0.09741829525576182,-0.0035749218030628593,0.050682404325855315,0.014783934315103144,0.01629023813737012,0.025360122512123797,0.07473173981064793,0.1230162570373491,0.056506978593394715,1.0,0.0354279456204718,0.0630645009253197,0.12391525852718191,0.026960990180685866,0.07421473831463674,0.10855228486634236,0.13345199402482108,0.044663086294206164,0.0181501774448471,0.10259241432738066,0.08966614585716848,0.04233886889006572,0.16024208952423466,0.011688557871760683,0.13925382100076922,0.0637794217112353,-0.0004234651789498792,0.032042335311942595,0.046218753864046905,0.14530844093799133,0.14202436324927,0.19589197544574127,0.12111451508716503,0.09501130764626295
