area,bankssts,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,frontalpole,fusiform,inferiorparietal,inferiortemporal,insula,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,paracentral,parahippocampal,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,temporalpole,transversetemporal
bankssts,1.0,0.01238358471070579,-0.008856263734479113,0.008266497279758488,0.002256836719094876,0.016405508569280865,-0.0018154730517409687,-0.009772015766264236,0.022923962257837296,-0.019333260127048005,-0.0348124327259507,-0.009444440168555201,0.01608305511464211,-0.018425715999914424,0.0013367806647722762,0.03768551142610788,0.0026061709674439536,-0.0060326222894242845,-0.014134313011144038,0.01055455198784744,0.0005575275308370299,0.00046414607497812047,-0.012765875185711564,-0.0050745731243288066,-0.00040468430859800814,-0.0023152081869136937,-0.027507777910204197,-0.018602111395713,0.018025930703207616,-0.0013050087591957448,-0.014932209958653478,0.024538776326588543,0.012784972037031286,0.011685935224199818
caudalanteriorcingulate,0.01238358471070579,1.0,0.012423598532251166,-0.01887850767603833,-0.007140594232645661,-0.0006849040302353245,-0.009970910013552981,-0.0012700309679223643,-0.0019385040857987869,0.017180250114017536,0.005356124708247531,0.014566851765002975,-0.018617818648581003,-0.006064354253609596,0.013471534499335636,-0.014155723433078705,0.004513511963484778,-0.0012526288687661547,-0.02241145341466903,0.010295299849488479,0.0221092794297874,0.00663308818535084,-0.0019280314830820847,0.051515317355498476,-0.0037580330150614447,0.003562011561384343,0.04169513787222812,0.0004951801860437183,0.0038314232083324932,0.00930283122063765,0.0050913871947378606,-0.03391425135929467,-0.0075128458407484585,-0.016748860201300057
caudalmiddlefrontal,-0.008856263734479113,0.012423598532251166,1.0,-0.0023479657080518385,0.007170728323951723,0.009565801514016278,-0.002543134944289027,-0.006590905678577712,0.009541090614226961,0.007719154410248658,0.006237451190436256,-0.013788496057496909,-0.00494773134189821,-0.007290140229372142,-0.015010457659507684,-0.020199850592790773,-0.008729572373499738,0.006296616998076925,0.02515288606746716,0.024430164294006886,0.012142407982778802,-0.004486730823810539,0.0014354546062466961,-0.0034307985233793387,0.021752016866873513,0.018381130946917634,0.01444414139512821,0.024471182760055374,0.01740172158485797,0.0015743545847034654,0.01754209430378339,0.003615627827615364,0.0065689092744568665,-0.013041469847127434
cuneus,0.008266497279758488,-0.01887850767603833,-0.0023479657080518385,1.0,0.0013262281587783377,-0.004345762230163668,-0.005150717948931346,0.020763997498595917,0.02387914757445809,0.016668488790736267,0.016840018390920957,0.016607824576835375,0.004206005456215993,0.01269774413097104,-0.017712717000040165,0.016601974273148728,-0.0007681274186519549,0.016369709183641706,0.013012831233317673,-0.020686690898980224,-0.030046471848099016,0.043837210280444815,-0.010338862256865023,0.018840904731198323,-0.009954353887102628,-0.0010158491298150013,0.001754893267556665,-0.013756997795701187,0.012686079209271117,0.028330686983720016,0.042749012442647116,0.002362060707743405,0.020371659774990118,0.0050336287824592155
entorhinal,0.002256836719094876,-0.007140594232645661,0.007170728323951723,0.0013262281587783377,1.0,0.013540858056080176,0.01376492210453561,0.02206748915149141,-0.019916240159083096,0.009939989977752757,-0.0015476422936024409,-0.004102011095046087,-0.01912132073970878,0.004679643551986724,-0.0013065564635375848,-0.0284854459034818,0.002465861800800812,0.029638761481868475,0.004771799366926549,0.002428074896545563,0.013082481210852799,-0.0019116858445536455,-0.00638832603559109,-0.006229825846042824,-0.014839671046889253,0.01931922073464464,-0.007267056877671964,0.014261925345160815,0.028943371851495116,0.015844971123388635,-0.012102702557514465,-0.0001784970626211321,0.024002203745998534,0.00323700251400076
frontalpole,0.016405508569280865,-0.0006849040302353245,0.009565801514016278,-0.004345762230163668,0.013540858056080176,1.0,0.03889319480745444,-0.011187668873718155,-0.0061037450362819694,0.002028236291470545,-0.008627196836805438,-0.009968156935787599,0.02189088646385045,0.01251187654791149,0.010479733086888009,-0.014374923843513682,-0.012089572741746803,0.014598282964107201,-0.005747946379127527,0.0017336373539914055,-0.01031420126298103,-0.01361720583684371,-0.02444938691327273,-0.015424722644106714,-0.0041126890589227695,-0.009282203352682993,-0.006542145065318631,0.025062806172729,-0.0016825438436687576,0.02095223487232307,0.011838020685042852,-0.027095545383958138,-0.005555957392022624,-0.0037773640338328958
fusiform,-0.0018154730517409687,-0.009970910013552981,-0.002543134944289027,-0.005150717948931346,0.01376492210453561,0.03889319480745444,1.0,-0.01131964704134118,0.0096784569964704,0.014164854977008678,0.004541201998036486,0.015592719959157614,0.0013269955135162062,0.03607053883277168,0.029688533103274756,-0.003900771796730777,0.026378521858789614,0.01738655226307337,-0.012922997514241481,0.00985861124311184,0.007957034064146086,0.03309176306824229,0.009790610068180263,0.021173904252946137,0.00834377796347339,-0.01145379511244019,0.005106733312040002,-0.028610204424428624,-0.021384938938523432,-0.007357800288689144,0.013942670511468875,0.03298192135175482,0.025724505783324216,0.013876771431348502
inferiorparietal,-0.009772015766264236,-0.0012700309679223643,-0.006590905678577712,0.020763997498595917,0.02206748915149141,-0.011187668873718155,-0.01131964704134118,1.0,0.009978049080866044,-0.017672307354423423,0.004859466032897556,0.015308356030612,0.0022348992735835,-0.017293640228787408,-0.002328977757140538,0.001380749187898263,0.014893133945079087,-0.0018709723421308914,-0.007587672752192996,0.008515958545857304,-0.018436412407871708,-0.013917948069167354,-0.0069039718041295625,0.016617652814838724,-0.006789295879484021,0.0032619246792024766,0.018727101236162447,0.0033960972954980317,0.00492158885468929,0.042952771734551476,-0.017219558724286446,0.043192789023347694,0.019847996247815854,0.0023842305399170115
inferiortemporal,0.022923962257837296,-0.0019385040857987869,0.009541090614226961,0.02387914757445809,-0.019916240159083096,-0.0061037450362819694,0.0096784569964704,0.009978049080866044,1.0,-0.004351333544252643,-0.015582867392911377,0.004639095579518342,0.017817639958124347,0.019653676222310484,-0.0119961725365889,0.0362921473596499,0.02372982388144588,0.011427681700368996,0.0033236553987750894,0.011016171110902615,0.01295257100478487,-0.010735787629963503,-0.018041348038018445,-0.009234753001196123,0.006761054223549674,-0.0018239611374775719,0.019488768664822777,0.013098190609318008,0.01882799257228925,0.004508807380961589,-0.008847198573281716,0.016195582874567637,-0.0005800599914567424,0.00168335355340036
insula,-0.019333260127048005,0.017180250114017536,0.007719154410248658,0.016668488790736267,0.009939989977752757,0.002028236291470545,0.014164854977008678,-0.017672307354423423,-0.004351333544252643,1.0,0.02271160723353803,-0.0033945788960460872,0.008430489827630705,-0.014410854052229737,-0.003810379000873915,0.015174041990789658,-0.01241465556088791,-0.013689911996232823,-0.02316978751435979,0.02275246224560762,0.015582562068170271,0.007786200597517871,0.012859874152189687,0.008303282248843009,-0.015408478484986284,0.001005153457049334,0.0036695511398973464,0.010771181393920477,0.010710252789896171,0.017546169301083898,0.009829112775456067,0.024528796819019205,0.021045253373307992,0.022463034163293583
