,0
0.0,-0.026804189627567813
1.0,0.3841931160326051
1.5,0.4446006599918143
1.6,0.45530092425209506
1.7,0.4947738906692365
1.8,0.49533648709759986
1.9,0.4915846360719779
2.0,0.3496612274468588
2.2,0.35281088414459955
2.4,0.4396789849553515
2.6,0.4936315938642033
2.8,0.4755620601908176
3.0,0.5187039240140174
