,0
0.0,0.3663704873489214
1.0,0.38388123593178286
1.5,0.40897826409879406
1.6,0.4145276947287659
1.7,0.42377526870132565
1.8,0.4372352887936865
1.9,0.46017813132583524
2.0,0.5742376494961015
2.2,0.5288787796360478
2.4,0.5576627070401582
2.6,0.5119725998016464
2.8,0.5149514820324448
3.0,0.524595933405724
