,0
0.0,0.3676413970528433
1.0,0.3778662476263807
1.25,0.3805768365892369
1.5,0.3848747862273831
1.6,0.38833747397747787
1.7,0.38936267905928246
1.8,0.3917319819139983
1.9,0.39437468452289387
2.0,0.3942752858463528
2.1,0.3951609464557355
2.2,0.39998075016384244
2.3,0.40110137899524456
2.4,0.40473067832733434
2.5,0.49814556841276275
2.6,0.4500240102758669
2.7,0.479455531859868
2.8,0.47352576401766805
2.9,0.48620139544194435
3.0,0.46590406109728316
