,0
0.0,0.36760952668212055
1.0,0.37848326714420544
1.25,0.3811347110503173
1.5,0.38566323878122605
1.6,0.38935629119931703
1.7,0.3906644483148104
1.8,0.39289275841229737
1.9,0.39559339767715623
2.0,0.39547966574274046
2.1,0.3966469943754876
2.2,0.4013296281456854
2.3,0.4024804495206718
2.4,0.40631500555255073
2.5,0.4809917384644557
2.6,0.43463429835650325
2.7,0.4638502145328342
2.8,0.45400904316747104
2.9,0.4712876325198234
3.0,0.4518220329163574
