area,bankssts,caudalanteriorcingulate,caudalmiddlefrontal,cuneus,entorhinal,frontalpole,fusiform,inferiorparietal,inferiortemporal,insula,isthmuscingulate,lateraloccipital,lateralorbitofrontal,lingual,medialorbitofrontal,middletemporal,paracentral,parahippocampal,parsopercularis,parsorbitalis,parstriangularis,pericalcarine,postcentral,posteriorcingulate,precentral,precuneus,rostralanteriorcingulate,rostralmiddlefrontal,superiorfrontal,superiorparietal,superiortemporal,supramarginal,temporalpole,transversetemporal
bankssts,1.0,-0.027077024605011008,-0.03009643796197326,0.015925082381081014,0.04866207090893277,-0.019328520104220544,0.038755954318786846,0.060840844058079456,0.021884505418617247,-0.007473333545770579,0.02296136060260865,-0.013307301605664757,0.006083200063937328,0.006596440963035486,0.07201979428256382,0.15686847248139812,0.007474576064795059,0.02511550152132716,0.004713480334296096,-0.014172224438714258,-0.04464389921567072,0.009353811546805597,0.017858347880275578,-0.03869820244923742,0.0006291362337269897,-0.023067472459108822,-0.0193716442638804,0.004758248088152921,-0.009840333993887921,-0.03555447763033643,0.11524322819710937,0.10298029307010843,0.01788357478408921,0.05493516647908128
caudalanteriorcingulate,-0.027077024605011008,1.0,-0.009805263372071186,0.03752965912024358,0.006932824606866759,-0.013542240158310372,0.01711384952730627,0.031054448895485722,0.007113938531327109,0.005355716337348321,0.03521074370178435,0.016467707778632816,0.0016529873660389492,0.01985490259576279,0.00793244319774122,0.00020371040884970896,0.010237029441923257,-0.018391870659378525,0.00811730325474184,-0.002002775619684802,0.02124357470916653,0.009980762791978034,-0.006298963789976687,0.09691863215217549,0.0022366685494605585,0.06093073738902545,0.09339848943416607,0.032232430265489234,0.0965038887505935,0.005538571323926217,-0.007421842429745334,-0.019513783919926243,-0.013590755854792889,0.01566320687589413
caudalmiddlefrontal,-0.03009643796197326,-0.009805263372071186,1.0,0.025197661001319083,0.011233215562072577,0.03282141890574469,0.022662150798087075,0.010740408894857,0.03029641192414705,-0.012753974860609477,0.006657261089455457,0.011576848108733398,0.02963608905021393,0.042102984522616155,0.02314479484846904,-0.020877030250687705,0.0006575070548553131,0.011484277705389156,0.04997630175234259,-0.0004177464003222124,0.013398809246914584,0.03221018879366036,-0.010127268848297935,0.02356190105754039,0.0863343105177592,0.004323716169890179,-0.01833933405280881,0.12903693901656638,0.09892516781577432,-0.0069128870325765165,-0.002083044011619186,-0.026839625534679543,-0.024947442738927267,-0.005195746162468297
cuneus,0.015925082381081014,0.03752965912024358,0.025197661001319083,1.0,0.005238057776668703,0.024450550176432932,-0.016901399104272314,0.025333873338055347,0.02939895581810002,0.03681133406983399,0.03184554987794618,0.0987956372018849,0.033185778174826465,0.19941137186348518,0.006969289051849634,0.005348860343836981,0.011999067925298514,0.006388648525721429,0.005882724077876379,-0.044276411026170616,-0.033268299506807424,0.5712836478781353,-0.005506385733242897,0.042955751480669276,0.014492379177938544,0.06694734501665854,-0.01843839187563753,-0.03300092447295198,-0.036943868643818246,0.07730699685087515,-0.01743996780571658,0.020949629791098764,0.026747870878904182,0.009330436131211003
entorhinal,0.04866207090893277,0.006932824606866759,0.011233215562072577,0.005238057776668703,1.0,0.025967969901618756,0.036875832632236885,0.02930445365841981,0.044130736417327975,0.025583434379661277,0.06218641675118961,0.0017834287054867897,0.0008930934892722193,0.04092508980068321,0.03561210026113572,0.024940935605385923,0.0291173313610386,0.19635396436442068,-0.014196522441850717,-0.020515836059765508,0.0009769621526618658,0.04466871132428076,-0.0011588162126161719,0.013864622136953884,-0.013279373660598379,0.05968995421601527,0.0005938744086574641,-0.00662881020477949,0.016602570060521158,0.02634675034761673,-0.008668352351697326,-0.014413113011705503,0.07669166197277578,-0.0038672171771959927
frontalpole,-0.019328520104220544,-0.013542240158310372,0.03282141890574469,0.024450550176432932,0.025967969901618756,1.0,-0.00585695260375709,0.035200212189814284,-0.014737858760012565,0.04398762674772191,-0.004827355290629972,0.018242051802213888,0.08741688618611877,0.009941737550008685,0.19672533118239674,0.004240809578723069,-0.02155660573887213,0.026976683848101434,0.014901866907273003,0.03456660098106695,0.010526506990783524,-0.01418058142654424,0.009870466964004896,-0.010415768356150846,0.007632026244546936,-0.009207170597166145,-0.0036153457365428847,0.06932703188442106,0.01540963055210617,0.022918687332304684,0.03235482342842469,0.02677073736145549,0.02641836587612285,0.022137806049826365
fusiform,0.038755954318786846,0.01711384952730627,0.022662150798087075,-0.016901399104272314,0.036875832632236885,-0.00585695260375709,1.0,0.05393179727996957,0.184648715215772,-0.001750508749755395,-0.03690390568493058,0.15618150295259134,0.013000597907004814,0.04718863733519648,-0.017373221078459046,-0.01648921693694914,-0.0265151350345315,0.1608224221980972,-0.003077852424606327,0.028410564328774427,-0.024163570514153066,-0.015998566502206983,-0.03004056262871806,-0.009180831528181482,0.013675449011937495,-0.0009541367212400748,-0.018081309243959252,0.02598044882363427,0.022293323410933513,0.04102844093172552,0.026380859454187087,-0.02431852495171881,-0.012053082329121395,0.025832849176586726
inferiorparietal,0.060840844058079456,0.031054448895485722,0.010740408894857,0.025333873338055347,0.02930445365841981,0.035200212189814284,0.05393179727996957,1.0,0.07491141154486562,0.031007594151258516,0.03679694772885195,0.10074214788694681,0.02403883164058345,0.02720965268932378,-0.011523687672754161,0.058911806093898726,0.004180470823488753,0.022755311808275624,0.026660256528443053,0.045174271334964836,-0.020583198125771054,-9.133073622710648e-05,0.01780723766618215,0.008306454596634276,0.04551458048331323,0.01946369654053271,-0.018701497310080556,0.06975282803592814,0.016750843647205225,0.17037876720944484,0.09040140353953179,0.10320961342013507,-0.004786483407356203,-0.014150261129457484
inferiortemporal,0.021884505418617247,0.007113938531327109,0.03029641192414705,0.02939895581810002,0.044130736417327975,-0.014737858760012565,0.184648715215772,0.07491141154486562,1.0,0.04255090919201206,0.012829674480919854,0.10872981113987899,0.015183123172861742,0.03593253019716092,-0.026824989415015137,0.15222307418966638,0.00566651878901834,0.05218964316235393,0.008732917535907452,0.014200101910471262,-0.01461687677630174,0.011327079672870088,-0.02539317786573649,0.0009442431343552714,-0.007053343522986626,0.033133456782615686,0.016379700222844993,0.031740872201692125,0.02142506772185447,0.04437207234568638,0.047582740957936465,0.0028666908387290535,0.016819031915011176,0.0158102555918548
insula,-0.007473333545770579,0.005355716337348321,-0.012753974860609477,0.03681133406983399,0.025583434379661277,0.04398762674772191,-0.001750508749755395,0.031007594151258516,0.04255090919201206,1.0,-0.012780195150254945,0.08890982291062008,0.07124851602404958,0.008460559697063368,0.060584481578326244,0.0143557601475483,-0.002021818787945555,-0.015894295931340053,0.048442421057975096,0.05902409643325033,0.08263957427355112,-0.011429832299887435,0.025897416780586935,-0.007655689562204976,-0.006615186710008636,0.03265057975776492,-0.029742246112431914,0.01118502712696149,0.019133798928952585,0.05074503526790907,0.08481032181652615,0.006387649849238178,0.13199261813214924,0.038740199048135894
isthmuscingulate,0.02296136060260865,0.03521074370178435,0.006657261089455457,0.03184554987794618,0.06218641675118961,-0.004827355290629972,-0.03690390568493058,0.03679694772885195,0.012829674480919854,-0.012780195150254945,1.0,-0.008301843771609807,0.022112131838467303,0.07665754428529165,0.02668102775095326,0.03304270990589837,0.02759923372619085,0.09724864850730866,0.022462679038427493,-0.0003854171550645849,0.03855353534049833,0.01677825695309978,0.0036228957505813814,0.10608456600378512,0.012277061493619418,0.15842600831635528,0.023338591350213326,0.02410961308138359,0.025987217768597106,0.05340390224293073,-0.014917117512693874,0.017505579197895138,0.05008764806531706,-0.024925813378618763
lateraloccipital,-0.013307301605664757,0.016467707778632816,0.011576848108733398,0.0987956372018849,0.0017834287054867897,0.018242051802213888,0.15618150295259134,0.10074214788694681,0.10872981113987899,0.08890982291062008,-0.008301843771609807,1.0,0.0041555785808783255,0.08818312190709385,-0.0023727267576326787,0.023958423333298954,-0.04136768268265712,0.052985870870963334,0.022913855674999876,0.04511635822705971,-0.04328171909317808,0.045040149368409735,0.01208311878626908,0.029928061231295256,-0.0032503237882936103,0.045668309324396375,-0.05866241700974809,0.0426320996659106,0.05309373657868681,0.09215877126576733,0.03126526956871906,0.014637300039888753,-0.01841104113960707,-0.00040588481960146
lateralorbitofrontal,0.006083200063937328,0.0016529873660389492,0.02963608905021393,0.033185778174826465,0.0008930934892722193,0.08741688618611877,0.013000597907004814,0.02403883164058345,0.015183123172861742,0.07124851602404958,0.022112131838467303,0.0041555785808783255,1.0,0.01963077724979887,0.19432526127585437,-0.025665566298883214,0.001857381148602976,0.025008961744158873,0.03697566590049251,0.06338395066407124,0.03677034574305779,0.02592704916826422,-0.06441339213388363,0.0329873051094068,0.019919117885873357,0.00210869027909263,0.009065521412309175,0.0739408721398775,0.012095484898608662,1.9951776147786086e-05,0.023751088041474654,-0.02178444657945616,0.03901493690722856,-0.010124472675687227
lingual,0.006596440963035486,0.01985490259576279,0.042102984522616155,0.19941137186348518,0.04092508980068321,0.009941737550008685,0.04718863733519648,0.02720965268932378,0.03593253019716092,0.008460559697063368,0.07665754428529165,0.08818312190709385,0.01963077724979887,1.0,0.050032935960930565,-0.0022310624867586497,0.021809626475369152,0.08875694574401004,-0.00954195488444875,0.02573114361336605,0.03348694405568607,0.3230473623014872,-0.012587059250303644,0.04329593034843955,0.004858278123583447,0.059644031190113654,-0.013733162129207213,0.06103598285491827,0.050019166060717477,0.034173578330801244,-0.02041161799552699,-0.024705297736183976,0.010132950280235255,0.00233512950024794
medialorbitofrontal,0.07201979428256382,0.00793244319774122,0.02314479484846904,0.006969289051849634,0.03561210026113572,0.19672533118239674,-0.017373221078459046,-0.011523687672754161,-0.026824989415015137,0.060584481578326244,0.02668102775095326,-0.0023727267576326787,0.19432526127585437,0.050032935960930565,1.0,-0.006804685604055422,-0.005834705717427331,-0.025303761533371952,0.03959798159138081,0.04978615267013277,0.026462712469662204,0.026459253710430685,0.0066968797300005056,0.0024698709748945617,0.011545286633041496,-0.0293359827979887,0.11434878339667133,0.04729360531238458,0.06445931182206054,-0.012412486861345672,0.033328026584758724,0.008322865710543931,0.09366080159131017,0.0027577885292044894
middletemporal,0.15686847248139812,0.00020371040884970896,-0.020877030250687705,0.005348860343836981,0.024940935605385923,0.004240809578723069,-0.01648921693694914,0.058911806093898726,0.15222307418966638,0.0143557601475483,0.03304270990589837,0.023958423333298954,-0.025665566298883214,-0.0022310624867586497,-0.006804685604055422,1.0,0.0001675104795681549,0.027201406783396165,0.0009430271610798561,-0.015149682667426948,-0.04384008239228767,-0.013310799580592293,0.008379615964961921,0.005274846998431822,0.005843857397102657,0.015231777983115322,0.022965242853581837,0.0032508548869210597,0.013304887176636034,-0.019545831303069097,0.07811598341994248,0.04540439107465993,0.0415093136626407,-0.003232107492147042
paracentral,0.007474576064795059,0.010237029441923257,0.0006575070548553131,0.011999067925298514,0.0291173313610386,-0.02155660573887213,-0.0265151350345315,0.004180470823488753,0.00566651878901834,-0.002021818787945555,0.02759923372619085,-0.04136768268265712,0.001857381148602976,0.021809626475369152,-0.005834705717427331,0.0001675104795681549,1.0,0.010279804681944511,0.017673597326790698,-0.013112052997403496,-0.018989576209795425,0.02076114667287321,0.08346037555421902,0.09729552062595899,0.0194013860984478,0.06870246846203298,0.01801733773702575,0.019627113775151712,0.0007922783590797829,0.016847321565081206,-0.009331639308692116,-0.01444429268242664,0.033157324769005646,-0.024224702660656044
parahippocampal,0.02511550152132716,-0.018391870659378525,0.011484277705389156,0.006388648525721429,0.19635396436442068,0.026976683848101434,0.1608224221980972,0.022755311808275624,0.05218964316235393,-0.015894295931340053,0.09724864850730866,0.052985870870963334,0.025008961744158873,0.08875694574401004,-0.025303761533371952,0.027201406783396165,0.010279804681944511,1.0,0.008784861320683164,0.008523324163935132,0.009836029473374301,0.02695585814612013,0.012720399237672361,-0.0003329991491522431,-0.006455032123167391,0.05642104167020015,0.02276227353036337,0.028211779725743638,0.026093233448408446,0.05198732900993617,0.005399218426107164,-0.020850377777590395,0.033069078328920365,-0.029857885832287587
parsopercularis,0.004713480334296096,0.00811730325474184,0.04997630175234259,0.005882724077876379,-0.014196522441850717,0.014901866907273003,-0.003077852424606327,0.026660256528443053,0.008732917535907452,0.048442421057975096,0.022462679038427493,0.022913855674999876,0.03697566590049251,-0.00954195488444875,0.03959798159138081,0.0009430271610798561,0.017673597326790698,0.008784861320683164,1.0,0.00731593543671736,0.09885866057637356,-0.019910412166907376,-0.016782517529967123,0.018309330068460337,0.015285972886382771,0.04686783694901523,0.002403682947813072,0.06758737962421073,0.07865043672122728,0.03361667139534436,0.0015894261433250132,0.024575078836831465,-0.02095764049560235,-0.01883315813072601
parsorbitalis,-0.014172224438714258,-0.002002775619684802,-0.0004177464003222124,-0.044276411026170616,-0.020515836059765508,0.03456660098106695,0.028410564328774427,0.045174271334964836,0.014200101910471262,0.05902409643325033,-0.0003854171550645849,0.04511635822705971,0.06338395066407124,0.02573114361336605,0.04978615267013277,-0.015149682667426948,-0.013112052997403496,0.008523324163935132,0.00731593543671736,1.0,0.11060503007035007,-0.02846869449023731,0.0045255306910310334,-0.03185622464876324,-0.008312410354500421,0.013787074745278604,-0.011978164687024173,0.08340662423643355,-0.0120221399104362,0.01215991193101413,-0.008596138516961718,0.026759592170679494,0.018556741562641577,0.005188595345370794
parstriangularis,-0.04464389921567072,0.02124357470916653,0.013398809246914584,-0.033268299506807424,0.0009769621526618658,0.010526506990783524,-0.024163570514153066,-0.020583198125771054,-0.01461687677630174,0.08263957427355112,0.03855353534049833,-0.04328171909317808,0.03677034574305779,0.03348694405568607,0.026462712469662204,-0.04384008239228767,-0.018989576209795425,0.009836029473374301,0.09885866057637356,0.11060503007035007,1.0,-0.038033431111451195,-0.009511848622501026,0.04470101393269701,-0.015253665080565899,-0.0077439408182482464,0.04833091738395883,0.07865728988775951,0.007864339893326263,-0.014594579926095405,0.001302686830698216,0.008980732160394557,0.0380261474309082,-0.0023341491783917924
pericalcarine,0.009353811546805597,0.009980762791978034,0.03221018879366036,0.5712836478781353,0.04466871132428076,-0.01418058142654424,-0.015998566502206983,-9.133073622710648e-05,0.011327079672870088,-0.011429832299887435,0.01677825695309978,0.045040149368409735,0.02592704916826422,0.3230473623014872,0.026459253710430685,-0.013310799580592293,0.02076114667287321,0.02695585814612013,-0.019910412166907376,-0.02846869449023731,-0.038033431111451195,1.0,-0.0047355272072156585,0.02139213382476906,-0.007170497686536169,-0.00639378155925873,-0.007218581439787458,-0.0018368968929847152,-0.014016621356386573,0.006886600771773655,-0.02542956007240203,-0.01648295086431409,0.0008439930879530218,-0.011053792168899798
postcentral,0.017858347880275578,-0.006298963789976687,-0.010127268848297935,-0.005506385733242897,-0.0011588162126161719,0.009870466964004896,-0.03004056262871806,0.01780723766618215,-0.02539317786573649,0.025897416780586935,0.0036228957505813814,0.01208311878626908,-0.06441339213388363,-0.012587059250303644,0.0066968797300005056,0.008379615964961921,0.08346037555421902,0.012720399237672361,-0.016782517529967123,0.0045255306910310334,-0.009511848622501026,-0.0047355272072156585,1.0,0.00895365673870524,0.14612448878082393,0.013916788131459953,-0.016417937008115162,0.014877032023353364,-0.014648097279388747,0.08460562614788122,0.012894111613928064,0.2313089307054478,0.004097846028986823,-0.022499460223192817
posteriorcingulate,-0.03869820244923742,0.09691863215217549,0.02356190105754039,0.042955751480669276,0.013864622136953884,-0.010415768356150846,-0.009180831528181482,0.008306454596634276,0.0009442431343552714,-0.007655689562204976,0.10608456600378512,0.029928061231295256,0.0329873051094068,0.04329593034843955,0.0024698709748945617,0.005274846998431822,0.09729552062595899,-0.0003329991491522431,0.018309330068460337,-0.03185622464876324,0.04470101393269701,0.02139213382476906,0.00895365673870524,1.0,0.003338746528999895,0.12210280765179428,0.04690156596841164,0.008380727404346274,0.06920000660025748,0.02300988569619374,-0.010068006705995933,-0.04890813234131313,-0.006255747390899597,-0.0015469139686882715
precentral,0.0006291362337269897,0.0022366685494605585,0.0863343105177592,0.014492379177938544,-0.013279373660598379,0.007632026244546936,0.013675449011937495,0.04551458048331323,-0.007053343522986626,-0.006615186710008636,0.012277061493619418,-0.0032503237882936103,0.019919117885873357,0.004858278123583447,0.011545286633041496,0.005843857397102657,0.0194013860984478,-0.006455032123167391,0.015285972886382771,-0.008312410354500421,-0.015253665080565899,-0.007170497686536169,0.14612448878082393,0.003338746528999895,1.0,-0.006999012519898141,0.0025936993117926994,0.01430712066358065,0.055376616479170845,0.030953165208477528,0.05006909577988171,0.15674129456959196,-0.008642504805391828,-0.014598829819343493
precuneus,-0.023067472459108822,0.06093073738902545,0.004323716169890179,0.06694734501665854,0.05968995421601527,-0.009207170597166145,-0.0009541367212400748,0.01946369654053271,0.033133456782615686,0.03265057975776492,0.15842600831635528,0.045668309324396375,0.00210869027909263,0.059644031190113654,-0.0293359827979887,0.015231777983115322,0.06870246846203298,0.05642104167020015,0.04686783694901523,0.013787074745278604,-0.0077439408182482464,-0.00639378155925873,0.013916788131459953,0.12210280765179428,-0.006999012519898141,1.0,0.03447380970205872,0.03768306037913048,0.02773924753712397,0.2409546273206522,-0.027974342128510275,0.029522407871911547,0.02856935359950259,-0.0025125720458686373
rostralanteriorcingulate,-0.0193716442638804,0.09339848943416607,-0.01833933405280881,-0.01843839187563753,0.0005938744086574641,-0.0036153457365428847,-0.018081309243959252,-0.018701497310080556,0.016379700222844993,-0.029742246112431914,0.023338591350213326,-0.05866241700974809,0.009065521412309175,-0.013733162129207213,0.11434878339667133,0.022965242853581837,0.01801733773702575,0.02276227353036337,0.002403682947813072,-0.011978164687024173,0.04833091738395883,-0.007218581439787458,-0.016417937008115162,0.04690156596841164,0.0025936993117926994,0.03447380970205872,1.0,0.012576656745069912,0.05582357728847728,0.006855700897200707,-0.02340963368495122,-0.017529059116617014,0.03435330055121011,-0.005551512477906963
